TAS, Death rates (period 1x10), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0             0.013888        0.018043        0.016000
1971-1979        1             0.001114        0.000988        0.001050
1971-1979        2             0.000668        0.001024        0.000850
1971-1979        3             0.000623        0.000942        0.000785
1971-1979        4             0.000671        0.000675        0.000673
1971-1979        5             0.000723        0.000614        0.000668
1971-1979        6             0.000603        0.000555        0.000579
1971-1979        7             0.000459        0.000469        0.000464
1971-1979        8             0.000457        0.000602        0.000531
1971-1979        9             0.000314        0.000573        0.000446
1971-1979       10             0.000312        0.000325        0.000319
1971-1979       11             0.000196        0.000618        0.000412
1971-1979       12             0.000474        0.000641        0.000559
1971-1979       13             0.000497        0.000424        0.000460
1971-1979       14             0.000852        0.000686        0.000767
1971-1979       15             0.000691        0.000824        0.000759
1971-1979       16             0.000617        0.001656        0.001144
1971-1979       17             0.000804        0.002781        0.001803
1971-1979       18             0.000416        0.002902        0.001666
1971-1979       19             0.000492        0.002284        0.001392
1971-1979       20             0.000638        0.002792        0.001724
1971-1979       21             0.000656        0.002313        0.001493
1971-1979       22             0.000603        0.002225        0.001423
1971-1979       23             0.000675        0.001523        0.001103
1971-1979       24             0.000409        0.001571        0.000995
1971-1979       25             0.000685        0.001601        0.001149
1971-1979       26             0.000698        0.001454        0.001082
1971-1979       27             0.000787        0.001307        0.001052
1971-1979       28             0.000955        0.001227        0.001094
1971-1979       29             0.000869        0.001405        0.001143
1971-1979       30             0.000429        0.001111        0.000779
1971-1979       31             0.000805        0.001677        0.001253
1971-1979       32             0.000749        0.001650        0.001213
1971-1979       33             0.001130        0.001690        0.001417
1971-1979       34             0.000903        0.000901        0.000902
1971-1979       35             0.000880        0.001765        0.001333
1971-1979       36             0.001379        0.001593        0.001488
1971-1979       37             0.001222        0.002293        0.001769
1971-1979       38             0.001345        0.002333        0.001850
1971-1979       39             0.001371        0.002474        0.001935
1971-1979       40             0.001503        0.002079        0.001798
1971-1979       41             0.001300        0.003183        0.002262
1971-1979       42             0.001050        0.003212        0.002155
1971-1979       43             0.002490        0.003380        0.002946
1971-1979       44             0.002326        0.004228        0.003300
1971-1979       45             0.003323        0.005205        0.004288
1971-1979       46             0.003338        0.005448        0.004420
1971-1979       47             0.002741        0.005897        0.004360
1971-1979       48             0.003328        0.005871        0.004628
1971-1979       49             0.004075        0.007123        0.005632
1971-1979       50             0.005139        0.006494        0.005828
1971-1979       51             0.004072        0.009042        0.006587
1971-1979       52             0.004527        0.009835        0.007200
1971-1979       53             0.005635        0.009434        0.007536
1971-1979       54             0.006859        0.012086        0.009459
1971-1979       55             0.007511        0.013637        0.010547
1971-1979       56             0.007213        0.012118        0.009637
1971-1979       57             0.008011        0.014538        0.011226
1971-1979       58             0.008736        0.016638        0.012628
1971-1979       59             0.009136        0.020154        0.014555
1971-1979       60             0.009469        0.020001        0.014642
1971-1979       61             0.010846        0.020942        0.015796
1971-1979       62             0.011498        0.022556        0.016915
1971-1979       63             0.013294        0.025693        0.019362
1971-1979       64             0.012588        0.028261        0.020247
1971-1979       65             0.015239        0.032517        0.023678
1971-1979       66             0.013572        0.033400        0.023178
1971-1979       67             0.018190        0.036957        0.027216
1971-1979       68             0.020396        0.041212        0.030288
1971-1979       69             0.024556        0.043671        0.033515
1971-1979       70             0.027430        0.053865        0.039688
1971-1979       71             0.029773        0.050374        0.039150
1971-1979       72             0.031986        0.059968        0.044466
1971-1979       73             0.037058        0.064245        0.048935
1971-1979       74             0.042558        0.072485        0.055332
1971-1979       75             0.044115        0.076426        0.057470
1971-1979       76             0.048567        0.087589        0.064161
1971-1979       77             0.054407        0.089972        0.068233
1971-1979       78             0.064179        0.097195        0.076648
1971-1979       79             0.063824        0.108921        0.080320
1971-1979       80             0.072025        0.112782        0.086339
1971-1979       81             0.082490        0.117213        0.094312
1971-1979       82             0.099540        0.137313        0.112195
1971-1979       83             0.097814        0.151695        0.115767
1971-1979       84             0.111983        0.141022        0.121614
1971-1979       85             0.130518        0.176340        0.145545
1971-1979       86             0.159473        0.182386        0.166916
1971-1979       87             0.167970        0.193272        0.176196
1971-1979       88             0.173983        0.233001        0.192993
1971-1979       89             0.172054        0.229307        0.190105
1971-1979       90             0.227523        0.286796        0.245864
1971-1979       91             0.228121        0.335753        0.260222
1971-1979       92             0.236533        0.257169        0.242427
1971-1979       93             0.243264        0.314731        0.263451
1971-1979       94             0.328055        0.268920        0.310847
1971-1979       95             0.275592        0.244890        0.266010
1971-1979       96             0.334399        0.263661        0.311508
1971-1979       97             0.394182        0.246820        0.344653
1971-1979       98             0.309978        0.404196        0.341853
1971-1979       99             0.457598        0.558423        0.488911
1971-1979      100             0.692661        1.231619        0.825495
1971-1979      101             0.813223        2.426528        0.980334
1971-1979      102             1.026639        6.000000        1.063729
1971-1979      103             1.049826              .        1.049826
1971-1979      104             2.139130              .        2.139130
1971-1979      105                   .              .              .
1971-1979      106                   .              .              .
1971-1979      107                   .              .              .
1971-1979      108                   .              .              .
1971-1979      109                   .              .              .
1971-1979      110+                  .              .              .
1980-1989        0             0.009061        0.013096        0.011118
1980-1989        1             0.001110        0.001069        0.001089
1980-1989        2             0.000320        0.000561        0.000442
1980-1989        3             0.000523        0.000477        0.000500
1980-1989        4             0.000320        0.000365        0.000343
1980-1989        5             0.000321        0.000618        0.000472
