QLD, Deaths (period 1x10), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0              2190.09         2870.13         5060.22
1971-1979        1               219.01          231.02          450.03
1971-1979        2               128.00          174.02          302.02
1971-1979        3               101.00          148.01          249.01
1971-1979        4                72.00           99.01          171.01
1971-1979        5                63.00           87.02          150.02
1971-1979        6                65.00           88.00          153.00
1971-1979        7                44.00           64.00          108.00
1971-1979        8                52.00           51.00          103.00
1971-1979        9                52.00           55.01          107.01
1971-1979       10                43.00           66.00          109.00
1971-1979       11                52.00           50.00          102.00
1971-1979       12                36.00           88.00          124.00
1971-1979       13                33.00           81.00          114.00
1971-1979       14                53.00          111.00          164.00
1971-1979       15                82.01          136.00          218.01
1971-1979       16                91.00          222.02          313.02
1971-1979       17               119.00          327.02          446.02
1971-1979       18               135.00          403.02          538.02
1971-1979       19                97.02          454.02          551.04
1971-1979       20               108.01          365.01          473.02
1971-1979       21               108.01          362.02          470.03
1971-1979       22                76.01          318.02          394.03
1971-1979       23                74.00          276.01          350.01
1971-1979       24               110.01          275.01          385.02
1971-1979       25                78.02          279.01          357.03
1971-1979       26                89.01          216.00          305.01
1971-1979       27                82.00          231.01          313.01
1971-1979       28                81.00          199.01          280.01
1971-1979       29                82.00          211.00          293.00
1971-1979       30               101.01          200.01          301.02
1971-1979       31                96.02          229.01          325.03
1971-1979       32               113.01          231.00          344.01
1971-1979       33                95.01          195.01          290.02
1971-1979       34               102.00          210.02          312.02
1971-1979       35               114.00          239.00          353.00
1971-1979       36               121.00          248.01          369.01
1971-1979       37               145.01          246.02          391.03
1971-1979       38               157.00          250.01          407.01
1971-1979       39               157.00          279.02          436.02
1971-1979       40               160.00          323.01          483.01
1971-1979       41               184.01          320.02          504.03
1971-1979       42               225.02          372.01          597.03
1971-1979       43               233.01          404.03          637.04
1971-1979       44               237.01          484.03          721.04
1971-1979       45               291.01          519.02          810.03
1971-1979       46               290.00          569.03          859.03
1971-1979       47               385.02          598.02          983.04
1971-1979       48               413.02          675.02         1088.04
1971-1979       49               411.02          777.03         1188.05
1971-1979       50               436.02          819.04         1255.06
1971-1979       51               457.01          935.04         1392.05
1971-1979       52               489.03          988.05         1477.08
1971-1979       53               539.03         1031.05         1570.08
1971-1979       54               574.03         1048.05         1622.08
1971-1979       55               592.03         1129.06         1721.09
1971-1979       56               651.03         1250.06         1901.09
1971-1979       57               678.03         1323.06         2001.09
1971-1979       58               704.04         1446.07         2150.11
1971-1979       59               771.04         1525.06         2296.10
1971-1979       60               841.03         1631.08         2472.11
1971-1979       61               817.04         1651.08         2468.12
1971-1979       62               962.06         1805.09         2767.15
1971-1979       63               951.05         1956.09         2907.14
1971-1979       64              1016.04         2062.09         3078.13
1971-1979       65               976.04         2144.09         3120.13
1971-1979       66              1037.05         2074.09         3111.14
1971-1979       67              1121.06         2217.11         3338.17
1971-1979       68              1191.06         2194.10         3385.16
1971-1979       69              1259.06         2273.10         3532.16
1971-1979       70              1260.06         2306.11         3566.17
1971-1979       71              1306.06         2259.10         3565.16
1971-1979       72              1444.07         2333.09         3777.16
1971-1979       73              1469.07         2338.11         3807.18
1971-1979       74              1639.08         2260.12         3899.20
1971-1979       75              1773.07         2239.09         4012.16
1971-1979       76              1785.09         2235.10         4020.19
1971-1979       77              1778.08         2178.10         3956.18
1971-1979       78              1891.10         2102.08         3993.18
1971-1979       79              1965.08         1982.08         3947.16
1971-1979       80              2045.10         1906.09         3951.19
1971-1979       81              1995.10         1770.08         3765.18
1971-1979       82              2072.09         1757.08         3829.17
1971-1979       83              2063.10         1652.07         3715.17
1971-1979       84              1989.09         1523.08         3512.17
1971-1979       85              1842.08         1382.06         3224.14
1971-1979       86              1743.08         1280.07         3023.15
1971-1979       87              1564.08         1103.06         2667.14
1971-1979       88              1355.06          920.05         2275.11
1971-1979       89              1285.05          800.04         2085.09
