ACT, Deaths (period 1x10), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0               221.09          326.00          547.09
1971-1979        1                22.01           26.00           48.01
1971-1979        2                21.02           11.00           32.02
1971-1979        3                11.00           13.00           24.00
1971-1979        4                 5.00           14.00           19.00
1971-1979        5                 5.00            9.00           14.00
1971-1979        6                10.01            8.00           18.01
1971-1979        7                 3.00           15.00           18.00
1971-1979        8                 8.02            9.00           17.02
1971-1979        9                 6.01            5.00           11.01
1971-1979       10                 4.01            8.00           12.01
1971-1979       11                15.01           13.00           28.01
1971-1979       12                 5.00           13.00           18.00
1971-1979       13                11.00            8.00           19.00
1971-1979       14                 3.00           20.00           23.00
1971-1979       15                10.00           10.00           20.00
1971-1979       16                11.00           29.00           40.00
1971-1979       17                17.02           18.00           35.02
1971-1979       18                 7.00           40.00           47.00
1971-1979       19                15.02           31.00           46.02
1971-1979       20                17.01           30.00           47.01
1971-1979       21                14.01           30.00           44.01
1971-1979       22                22.01           28.00           50.01
1971-1979       23                12.00           30.00           42.00
1971-1979       24                 8.00           23.00           31.00
1971-1979       25                 8.00           19.00           27.00
1971-1979       26                20.01           17.00           37.01
1971-1979       27                14.00           24.00           38.00
1971-1979       28                11.00           19.00           30.00
1971-1979       29                17.00           17.00           34.00
1971-1979       30                22.01           25.00           47.01
1971-1979       31                13.00           25.00           38.00
1971-1979       32                 9.00           23.00           32.00
1971-1979       33                11.00            4.00           15.00
1971-1979       34                19.02           27.00           46.02
1971-1979       35                16.00           22.00           38.00
1971-1979       36                 6.00           23.00           29.00
1971-1979       37                15.00           19.00           34.00
1971-1979       38                24.01           24.00           48.01
1971-1979       39                21.00           19.00           40.00
1971-1979       40                14.01           22.00           36.01
1971-1979       41                23.00           19.00           42.00
1971-1979       42                14.02           31.00           45.02
1971-1979       43                17.00           34.00           51.00
1971-1979       44                24.01           24.00           48.01
1971-1979       45                20.02           31.00           51.02
1971-1979       46                21.01           32.00           53.01
1971-1979       47                18.01           48.00           66.01
1971-1979       48                18.01           41.00           59.01
1971-1979       49                20.01           51.00           71.01
1971-1979       50                28.02           47.00           75.02
1971-1979       51                28.01           52.00           80.01
1971-1979       52                29.01           54.00           83.01
1971-1979       53                16.01           52.00           68.01
1971-1979       54                28.02           67.00           95.02
1971-1979       55                25.01           72.00           97.01
1971-1979       56                37.00           70.00          107.00
1971-1979       57                23.01           69.00           92.01
1971-1979       58                30.03           58.00           88.03
1971-1979       59                29.01           71.00          100.01
1971-1979       60                45.01           68.00          113.01
1971-1979       61                31.03           75.00          106.03
1971-1979       62                39.02           58.00           97.02
1971-1979       63                38.01           83.00          121.01
1971-1979       64                43.01           88.00          131.01
1971-1979       65                35.02           78.00          113.02
1971-1979       66                28.00           78.00          106.00
1971-1979       67                37.01           73.00          110.01
1971-1979       68                32.00           60.00           92.00
1971-1979       69                47.01           64.00          111.01
1971-1979       70                50.00           69.00          119.00
1971-1979       71                53.02           49.00          102.02
1971-1979       72                42.00           73.00          115.00
1971-1979       73                55.04           70.00          125.04
1971-1979       74                71.04           60.00          131.04
1971-1979       75                58.01           75.00          133.01
1971-1979       76                56.03           53.00          109.03
1971-1979       77                66.01           45.00          111.01
1971-1979       78                54.03           66.00          120.03
1971-1979       79                56.02           45.00          101.02
1971-1979       80                57.02           42.00           99.02
1971-1979       81                53.02           35.00           88.02
1971-1979       82                61.03           35.00           96.03
1971-1979       83                58.02           39.00           97.02
1971-1979       84                62.02           31.00           93.02
1971-1979       85                55.00           29.00           84.00
1971-1979       86                44.01           29.00           73.01
1971-1979       87                65.02           22.00           87.02
1971-1979       88                36.01           22.00           58.01
1971-1979       89                37.00           13.00           50.00
1971-1979       90                24.01           16.00           40.01
1971-1979       91                34.00           17.00           51.00
1971-1979       92                25.00           20.00           45.00
1971-1979       93                21.00            9.00           30.00
1971-1979       94                18.01           15.00           33.01
1971-1979       95                13.00            9.00           22.00
1971-1979       96                10.00            8.00           18.00
1971-1979       97                10.00            1.00           11.00
1971-1979       98                 8.00            3.00           11.00
1971-1979       99                 3.00            3.00            6.00
1971-1979      100                 6.12            1.00            7.12
1971-1979      101                 2.57            0.00            2.57
1971-1979      102                 1.31            0.00            1.31
1971-1979      103                 0.00            0.00            0.00
1971-1979      104                 0.00            0.00            0.00
1971-1979      105                 0.00            0.00            0.00
1971-1979      106                 0.00            0.00            0.00
1971-1979      107                 0.00            0.00            0.00
1971-1979      108                 0.00            0.00            0.00
1971-1979      109                 0.00            0.00            0.00
1971-1979      110+                0.00            0.00            0.00
1980-1989        0               157.26          204.36          361.62
1980-1989        1                21.05           27.07           48.12
1980-1989        2                 8.00           15.03           23.03
1980-1989        3                 8.00           11.03           19.03
1980-1989        4                12.04           12.03           24.07
1980-1989        5                 6.03           12.02           18.05
1980-1989        6                14.00            3.03           17.03
1980-1989        7                 3.00           17.05           20.05
1980-1989        8                11.02            9.04           20.06
1980-1989        9                14.00            8.05           22.05
1980-1989       10                 3.04            7.01           10.05
1980-1989       11                 8.01           11.02           19.03
1980-1989       12                 8.01           15.04           23.05
1980-1989       13                 4.00           12.05           16.05
1980-1989       14                 7.00            8.02           15.02
1980-1989       15                 8.00           13.02           21.02
1980-1989       16                23.05           19.02           42.07
1980-1989       17                27.05           34.07           61.12
1980-1989       18                14.04           31.05           45.09
1980-1989       19                19.06           28.08           47.14
1980-1989       20                19.02           35.12           54.14
1980-1989       21                17.01           46.12           63.13
1980-1989       22                22.05           36.05           58.10
1980-1989       23                13.00           25.03           38.03
1980-1989       24                 5.00           20.02           25.02
1980-1989       25                11.03           31.04           42.07
1980-1989       26                15.00           23.04           38.04
1980-1989       27                 9.02           31.06           40.08
1980-1989       28                22.07           32.08           54.15
1980-1989       29                12.03           27.06           39.09
1980-1989       30                18.04           14.03           32.07
1980-1989       31                26.06           18.05           44.11
1980-1989       32                 8.01           20.02           28.03
1980-1989       33                17.02           18.07           35.09
1980-1989       34                10.01           39.08           49.09
1980-1989       35                28.06           23.05           51.11
1980-1989       36                19.06           26.02           45.08
1980-1989       37                32.06           30.05           62.11
1980-1989       38                17.04           30.05           47.09
1980-1989       39                15.04           35.05           50.09
1980-1989       40                31.05           27.06           58.11
1980-1989       41                22.02           21.04           43.06
1980-1989       42                26.02           28.05           54.07
1980-1989       43                14.03           28.04           42.07
1980-1989       44                27.05           30.07           57.12
1980-1989       45                22.02           41.06           63.08
1980-1989       46                33.04           42.03           75.07
1980-1989       47                19.03           27.07           46.10
1980-1989       48                22.01           36.08           58.09
1980-1989       49                27.03           31.10           58.13
1980-1989       50                27.02           45.09           72.11
1980-1989       51                16.01           46.10           62.11
1980-1989       52                29.06           61.11           90.17
1980-1989       53                32.04           71.15          103.19
1980-1989       54                30.08           60.17           90.25
1980-1989       55                31.09           54.16           85.25
1980-1989       56                30.06           79.17          109.23
1980-1989       57                52.15           75.14          127.29
1980-1989       58                41.08           99.19          140.27
1980-1989       59                47.10           86.14          133.24
1980-1989       60                52.08          112.16          164.24
1980-1989       61                49.06          111.29          160.35
1980-1989       62                50.07          113.13          163.20
1980-1989       63                46.09          109.19          155.28
1980-1989       64                69.11          114.22          183.33
1980-1989       65                68.14          127.22          195.36
1980-1989       66                69.02          121.26          190.28
1980-1989       67                71.08          126.18          197.26
1980-1989       68                91.11          125.22          216.33
1980-1989       69                87.11          123.28          210.39
1980-1989       70                84.16          115.18          199.34
1980-1989       71               103.13          112.24          215.37
1980-1989       72               101.18          149.27          250.45
1980-1989       73                90.16          121.22          211.38
1980-1989       74               107.11          128.20          235.31
1980-1989       75               110.12          125.14          235.26
1980-1989       76               121.14          120.21          241.35
1980-1989       77                91.12          119.22          210.34
1980-1989       78               114.16          103.15          217.31
1980-1989       79               126.22          120.24          246.46
1980-1989       80               104.13           93.08          197.21
1980-1989       81                98.09           79.11          177.20
1980-1989       82               116.14           72.13          188.27
1980-1989       83               109.18           77.11          186.29
1980-1989       84               110.15           58.11          168.26
1980-1989       85               100.15           54.06          154.21
1980-1989       86               104.18           49.10          153.28
1980-1989       87                91.14           59.07          150.21
1980-1989       88                91.14           27.04          118.18
1980-1989       89                76.12           33.05          109.17
1980-1989       90                61.08           22.03           83.11
1980-1989       91                50.03           26.07           76.10
1980-1989       92                52.07           21.06           73.13
1980-1989       93                42.04           25.06           67.10
1980-1989       94                31.02           12.04           43.06
1980-1989       95                30.06           19.07           49.13
1980-1989       96                24.06           14.05           38.11
1980-1989       97                21.01           13.01           34.02
1980-1989       98                27.02            9.00           36.02
1980-1989       99                15.05            1.00           16.05
1980-1989      100                 9.76            3.00           12.76
1980-1989      101                 5.53            0.00            5.53
1980-1989      102                 3.71            0.00            3.71
1980-1989      103                 1.01            0.00            1.01
1980-1989      104                 0.00            0.00            0.00
1980-1989      105                 0.00            0.00            0.00
1980-1989      106                 0.00            0.00            0.00
1980-1989      107                 0.00            0.00            0.00
1980-1989      108                 0.00            0.00            0.00
1980-1989      109                 0.00            0.00            0.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0               115.00          141.00          256.00
1990-1999        1                 9.00           19.00           28.00
1990-1999        2                21.00           17.00           38.00
1990-1999        3                 6.00           14.00           20.00
1990-1999        4                 7.00            5.00           12.00
1990-1999        5                 4.00           15.00           19.00
1990-1999        6                10.00           10.00           20.00
1990-1999        7                 6.00           10.00           16.00
1990-1999        8                 1.00            8.00            9.00
1990-1999        9                 8.00            5.00           13.00
1990-1999       10                 5.00           14.00           19.00
1990-1999       11                 2.00            4.00            6.00
1990-1999       12                 7.00            7.00           14.00
1990-1999       13                 0.00           10.00           10.00
1990-1999       14                 2.00           12.00           14.00
1990-1999       15                 7.00           12.00           19.00
1990-1999       16                 3.00           12.00           15.00
1990-1999       17                13.00           16.00           29.00
1990-1999       18                15.00           31.00           46.00
1990-1999       19                22.00           28.00           50.00
1990-1999       20                13.00           21.00           34.00
1990-1999       21                15.00           29.00           44.00
1990-1999       22                22.00           28.00           50.00
1990-1999       23                14.00           22.00           36.00
1990-1999       24                20.00           18.00           38.00
