NT, Death rates (period 5x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0             0.041803        0.050645        0.046386
1971-1974      1-4             0.003578        0.003131        0.003348
1971-1974      5-9             0.000712        0.001208        0.000967
1971-1974     10-14            0.000302        0.001324        0.000827
1971-1974     15-19            0.001716        0.003801        0.002786
1971-1974     20-24            0.001814        0.002723        0.002306
1971-1974     25-29            0.001593        0.002073        0.001862
1971-1974     30-34            0.001978        0.002828        0.002480
1971-1974     35-39            0.004923        0.003481        0.004064
1971-1974     40-44            0.005927        0.005526        0.005686
1971-1974     45-49            0.008124        0.011042        0.009873
1971-1974     50-54            0.012533        0.014396        0.013649
1971-1974     55-59            0.013544        0.018150        0.016217
1971-1974     60-64            0.024780        0.024115        0.024407
1971-1974     65-69            0.041992        0.032953        0.036756
1971-1974     70-74            0.055632        0.083447        0.071731
1971-1974     75-79            0.081739        0.140975        0.114282
1971-1974     80-84            0.080541        0.071454        0.075937
1971-1974     85-89            0.134637        0.183173        0.156100
1971-1974     90-94            0.152039        0.268883        0.199602
1971-1974     95-99            0.057279               .               .
1971-1974    100-104           1.792829               .               .
1971-1974    105-109                 .               .               .
1971-1974    110+                    .               .               .
1975-1979        0             0.026475        0.027514        0.027018
1975-1979      1-4             0.002811        0.002580        0.002689
1975-1979      5-9             0.000994        0.001141        0.001071
1975-1979     10-14            0.000957        0.002002        0.001496
1975-1979     15-19            0.001711        0.002179        0.001953
1975-1979     20-24            0.001596        0.002615        0.002131
1975-1979     25-29            0.001448        0.002799        0.002177
1975-1979     30-34            0.002371        0.003521        0.003021
1975-1979     35-39            0.003319        0.005733        0.004738
1975-1979     40-44            0.005477        0.007606        0.006713
1975-1979     45-49            0.007391        0.011506        0.009850
1975-1979     50-54            0.011075        0.015937        0.014050
1975-1979     55-59            0.016645        0.023025        0.020394
1975-1979     60-64            0.019160        0.032909        0.027009
1975-1979     65-69            0.031424        0.038443        0.035319
1975-1979     70-74            0.056320        0.067008        0.062122
1975-1979     75-79            0.125251        0.105143        0.113573
1975-1979     80-84            0.113229        0.105811        0.109588
1975-1979     85-89            0.079890        0.148947        0.114183
1975-1979     90-94            0.220592        0.179117        0.203546
1975-1979     95-99            0.668886        0.000000        0.363069
1975-1979    100-104                 .        2.187726        2.187726
1975-1979    105-109                 .              .              .
1975-1979    110+                    .              .              .
1980-1984        0             0.016900        0.019178        0.018055
1980-1984      1-4             0.001703        0.002063        0.001888
1980-1984      5-9             0.001001        0.000678        0.000833
1980-1984     10-14            0.000745        0.001579        0.001174
1980-1984     15-19            0.001403        0.002244        0.001837
1980-1984     20-24            0.001432        0.002804        0.002135
1980-1984     25-29            0.001424        0.002769        0.002127
1980-1984     30-34            0.002057        0.002991        0.002554
1980-1984     35-39            0.001796        0.003716        0.002869
1980-1984     40-44            0.003907        0.005023        0.004551
1980-1984     45-49            0.004615        0.008402        0.006787
1980-1984     50-54            0.008536        0.014254        0.011949
1980-1984     55-59            0.015670        0.019141        0.017730
1980-1984     60-64            0.020010        0.024623        0.022582
1980-1984     65-69            0.030464        0.035495        0.033137
1980-1984     70-74            0.044239        0.060200        0.052846
1980-1984     75-79            0.070344        0.090395        0.080802
1980-1984     80-84            0.066676        0.116535        0.087511
1980-1984     85-89            0.108105        0.116027        0.111765
1980-1984     90-94            0.135008        0.248602        0.180769
1980-1984     95-99            0.319221        0.177387        0.266261
1980-1984    100-104           3.947368        1.637555        1.814516
1980-1984    105-109                 .              .              .
1980-1984    110+                    .              .              .
