WA, Deaths (period 1x10), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0              1189.25         1622.46         2811.71
1971-1979        1               125.01          148.04          273.05
1971-1979        2                84.02          103.03          187.05
1971-1979        3                46.01           84.02          130.03
1971-1979        4                43.01           55.04           98.05
1971-1979        5                23.00           46.00           69.00
1971-1979        6                28.00           45.01           73.01
1971-1979        7                32.00           41.00           73.00
1971-1979        8                19.00           25.00           44.00
1971-1979        9                22.01           27.02           49.03
1971-1979       10                25.00           37.02           62.02
1971-1979       11                16.00           39.02           55.02
1971-1979       12                12.02           35.00           47.02
1971-1979       13                17.00           40.00           57.00
1971-1979       14                23.01           36.00           59.01
1971-1979       15                39.02           64.01          103.03
1971-1979       16                43.01           99.02          142.03
1971-1979       17                41.00          152.03          193.03
1971-1979       18                72.02          193.06          265.08
1971-1979       19                57.01          173.05          230.06
1971-1979       20                66.02          187.06          253.08
1971-1979       21                32.01          180.04          212.05
1971-1979       22                42.01          164.05          206.06
1971-1979       23                32.00          148.03          180.03
1971-1979       24                49.01          138.03          187.04
1971-1979       25                40.01          129.03          169.04
1971-1979       26                32.01          116.02          148.03
1971-1979       27                33.00          121.04          154.04
1971-1979       28                42.02           98.04          140.06
1971-1979       29                36.01          140.04          176.05
1971-1979       30                44.01          121.03          165.04
1971-1979       31                44.00          100.03          144.03
1971-1979       32                45.01          120.03          165.04
1971-1979       33                39.01          121.03          160.04
1971-1979       34                50.00          128.04          178.04
1971-1979       35                59.02          120.03          179.05
1971-1979       36                61.01          110.03          171.04
1971-1979       37                53.02          125.04          178.06
1971-1979       38                80.02          135.03          215.05
1971-1979       39                85.01          164.04          249.05
1971-1979       40                89.02          137.04          226.06
1971-1979       41                75.02          150.05          225.07
1971-1979       42               110.02          183.05          293.07
1971-1979       43                97.02          183.06          280.08
1971-1979       44               122.04          188.04          310.08
1971-1979       45               123.02          252.05          375.07
1971-1979       46               143.03          270.08          413.11
1971-1979       47               160.04          292.09          452.13
1971-1979       48               160.03          330.08          490.11
1971-1979       49               197.04          349.10          546.14
1971-1979       50               240.05          366.10          606.15
1971-1979       51               191.03          388.11          579.14
1971-1979       52               221.05          435.11          656.16
1971-1979       53               180.04          423.11          603.15
1971-1979       54               238.05          435.11          673.16
1971-1979       55               253.06          474.14          727.20
